OrderId,MenuItemId
994,24
995,19
995,8
995,20
995,5
995,20
995,17
995,17
995,15
995,15
995,23
995,23
995,24
995,23
996,7
996,8
996,8
996,20
996,20
996,5
996,4
996,21
996,12
996,11
996,22
996,16
996,17
996,17
996,24
996,13
996,13
997,20
997,12
997,11
997,12
997,16
997,16
997,25
997,13
997,13
998,8
998,11
998,10
998,16
998,25
998,15
999,18
999,20
999,20
999,4
999,25
999,16
999,16
999,23
1000,7
1000,3
1000,22
1000,10
1000,10
1000,12
1000,17
1000,15
1000,15
1000,15
1000,13
1000,13
1000,23
1000,14
1001,1
1001,3
1001,21
1001,1
1001,21
1001,22
1001,22
1001,22
1001,11
1001,15
1001,14
1001,13
1001,23
1001,24
1002,7
1002,9
1002,8
1002,12
1002,10
1002,11
1002,17
1002,15
1002,24
1002,14
1002,24
1003,19
1003,1
1003,20
1003,6
1003,22
1003,10
1003,22
1003,17
1003,25
1003,25
1003,13
1003,14
1004,18
1004,14
1004,24
1005,4
1005,7
1005,5
1005,11
1005,25
1005,13
1005,14
1005,23
1006,8
1006,3
1006,1
1006,19
1006,12
1006,17
1006,15
1006,24
1006,23
1006,14
1007,21
1007,3
1007,9
1007,18
1007,5
1007,6
1007,8
1007,10
1007,22
1007,17
1007,16
1007,25
1007,15
1008,5
1008,6
1008,12
1008,22
1008,12
1008,16
1008,17
1008,17
1008,25
1008,24
1008,14
1008,14
1008,14
1009,8
1009,18
1009,1
1009,21
1009,2
1009,1
1009,18
1009,22
1009,12
1009,10
1009,12
1009,14
1009,14
1009,24
1010,4
1010,22
1010,15
1010,13
1010,23
1011,9
1011,6
1011,6
1011,8
1011,3
1011,21
1011,25
1011,23
1011,23
1012,2
1012,11
1012,12
1012,11
1012,10
1012,25
1012,15
1012,25
1012,13
1013,9
1013,8
1013,8
1013,20
1013,4
1013,6
1013,10
1013,22
1013,24
1013,24
1014,18
1014,7
1014,5
1014,6
1014,20
1014,1
1014,22
1014,10
1014,11
1014,15
1014,17
1014,17
1014,14
1014,14
1014,13
1014,14
1015,4
1015,2
1015,15
1015,17
1015,16
1015,13
1015,14
1015,14
1015,13
1016,18
1016,19
1016,17
1016,17
1016,23
1016,23
1017,6
1017,16
1017,16
1017,13
1017,13
1017,24
1017,23
1018,7
1018,9
1018,22
1018,25
1018,17
1018,13
1018,24
1018,23
1019,18
1019,18
1019,8
1019,1
1019,21
1019,3
1019,4
1019,13
1019,13
1019,14
1020,19
1020,18
1020,3
1020,19
1020,1
1020,3
1020,21
1020,8
1020,10
1020,13
1021,8
1021,10
1021,15
1022,8
1022,9
1022,9
1022,11
1022,10
1022,12
1022,22
1022,17
1022,14
1022,13
1022,13
1022,13
1023,3
1023,21
1023,11
1023,10
1023,24
1024,5
1024,20
1024,3
1024,20
1024,10
1024,11
1024,12
1024,16
1024,16
1024,14
1024,14
1024,14
1024,13
1025,19
1025,9
1025,7
1025,9
1025,9
1025,21
1025,8
1025,16
1025,25
1025,25
1025,13
1025,13
1025,23
1026,7
1026,8
1026,2
1026,22
1026,12
1026,25
1026,13
1026,24
1026,24
1026,24
1027,9
1027,1
1027,8
1027,4
1027,10
1027,12
1027,17
1027,17
1027,25
1027,15
1027,24
1027,24
1027,14
1028,3
1028,10
1028,11
1028,10
1028,15
1028,23
1028,13
1028,23
1029,21
1029,18
1029,1
1029,3
1029,7
1029,20
1029,10
1029,22
1029,12
1029,12
1029,17
1029,16
1029,17
1029,25
1029,14
1029,14
1029,13
1029,14
1030,9
1030,2
1030,1
1030,5
1030,2
1030,20
1030,22
1030,22
1030,12
1030,10
1030,16
1030,14
1031,7
1031,9
1031,21
1031,6
1031,22
1031,10
1031,12
1031,25
1031,13
1031,14
1031,14
1032,2
1032,6
1032,8
1032,10
1032,11
1032,11
1032,17
1032,16
1032,15
1032,16
1032,23
1032,14
1032,14
1033,1
1033,5
1033,20
1033,22
1033,11
1033,15
1033,14
1033,14
1033,24
1034,21
1034,5
1034,7
1034,9
1034,12
1034,14
1034,23
1034,13
1034,23
1035,8
1035,9
1035,5
1035,9
1035,3
1035,3
1035,21
1035,7
1035,10
1035,12
1035,10
1035,24
1036,19
1036,21
1036,20
1036,8
1036,2
1036,8
1036,10
1036,12
1036,15
1037,21
1037,1
1037,20
1037,9
1037,3
1037,19
1037,5
1037,18
1037,10
1037,11
1037,22
1037,14
1037,14
1037,13
1038,8
1038,18
1038,5
1038,4
1038,4
1038,7
1038,2
1038,21
1038,22
1038,10
1038,11
1038,11
1038,23
1039,19
1039,3
1039,12
1039,11
1039,25
1039,25
1039,24
1039,23
1040,18
1040,19
1040,7
1040,21
1040,12
1040,11
1040,10
1040,17
1040,13
1040,24
1041,8
1041,18
1041,8
1041,1
1041,21
1041,6
1041,7
1041,22
1041,11
1041,22
1041,12
1041,16
1041,24
1041,14
1041,13
1041,23
1042,20
1042,2
1042,1
1042,2
1042,7
1042,11
1042,22
1042,11
1042,11
1042,16
1042,15
1042,23
1042,13
1043,21
1043,19
1043,18
1043,20
1043,25
1043,17
1044,18
1044,1
1044,10
1044,22
1044,25
1045,18
1045,19
1045,20
1045,17
1045,15
1045,24
1045,24
1046,18
1046,18
1046,8
1046,5
1046,2
1046,5
1046,22
1046,17
1046,15
1046,25
1046,23
1046,23
1047,5
1047,11
1047,10
1047,22
1047,10
1047,15
1047,16
1047,17
1047,17
1048,6
1048,20
1048,3
1048,3
1048,6
1048,15
1048,25
1048,14
1049,3
1049,6
1049,21
1049,4
1049,3
1049,9
1049,4
1049,12
1049,11
1049,11
1049,16
1049,17
1049,16
1049,16
1049,24
1049,13
1050,3
1050,3
1050,1
1050,9
1050,7
1050,21
1050,20
1050,9
1050,22
1050,22
1050,22
1050,11
1050,16
1050,15
1050,24
1051,19
1051,20
1051,12
1051,11
1051,12
1052,9
1052,19
1052,1
1052,9
1052,21
1052,22
1052,12
1052,10
1052,10
1052,16
1052,16
1052,14
1052,14
1052,23
1053,2
1053,2
1053,18
1053,3
1053,17
1053,15
1054,7
1054,7
1054,2
1054,9
1054,22
1054,16
1054,23
1054,14
1054,13
1054,23
1055,19
1055,7
1055,7
1055,8
1055,12
1055,11
1055,11
1055,11
1055,23
1056,6
1056,4
1056,5
1056,9
1056,4
1056,5
1056,9
1056,5
1056,11
1056,12
1056,12
1056,25
1056,15
1056,15
1056,25
1057,8
1057,22
1057,11
1057,12
1057,17
1057,16
1058,4
1058,1
1058,4
1058,8
1058,19
1058,22
1058,22
1058,11
1058,11
1058,16
1058,17
1058,17
1059,18
1059,5
1059,5
1059,2
1059,20
1059,8
1059,9
1059,5
1059,16
1059,13
1059,23
1060,1
1060,3
1060,8
1060,2
1060,7
1060,9
1060,12
1060,22
1060,25
1060,17
1060,13
1060,24
1061,4
1061,10
1061,10
1061,25
1061,16
1061,16
1061,23
1061,14
1062,4
1062,6
1062,21
1062,19
1062,8
1062,22
1062,16
1062,17
1062,25
1062,15
1062,14
1062,24
1062,23
1062,14
1063,3
1063,3
1063,6
1063,3
1063,3
1063,18
1063,2
1063,17
1063,25
1063,15
1064,2
1064,1
1064,3
1064,7
1064,7
1064,7
1064,19
1064,2
1064,11
1064,12
1064,15
1064,13
1064,23
1065,6
1065,6
1065,20
1065,7
1065,3
1065,7
1065,20
1065,11
1065,12
1065,10
1066,2
1066,5
1066,5
1066,4
1066,9
1066,12
1066,22
1066,17
1066,17
1066,24
1066,13
1066,23
1066,23
1067,9
1067,19
1067,11
1067,11
1067,12
1067,10
1067,17
1067,25
1067,16
1067,24
1067,24
1067,24
1068,2
1068,1
1068,8
1068,19
1068,18
1068,20
1068,13
1069,20
1069,19
1069,2
1069,22
1069,10
1069,17
1069,17
1069,14
1070,9
1070,20
1070,2
1070,4
1070,1
1070,20
1070,1
1070,12
1070,15
1070,23
1070,24
1070,23
1070,23
1071,18
1071,8
1071,19
1071,6
1071,21
1071,20
1071,3
1071,17
1071,15
1071,17
1071,14
1071,24
1071,23
1072,3
1072,22
1072,12
1072,10
1072,12
1072,15
1072,16
1072,17
1072,17
1072,23
1072,24
1072,24
1072,24
1073,3
1073,6
1073,8
1073,5
1073,5
1073,4
1073,7
1073,9
1073,11
1073,10
1073,16
1073,17
1073,16
1073,13
1074,6
1074,21
1074,10
1074,12
1074,22
1074,24
1075,20
1075,6
1075,18
1075,12
1075,22
1075,12
1075,17
1075,13
1075,23
1075,24
1076,19
1076,7
1076,21
1076,21
1076,7
1076,4
1076,8
1076,12
1076,22
1077,4
1077,4
1077,9
1077,8
1077,19
1077,1
1077,3
1077,12
1077,10
1077,12
1077,10
1077,15
1077,16
1077,15
1078,20
1078,4
1078,6
1078,10
1078,11
1078,22
1078,17
1078,17
1078,17
1078,25
1078,24
1078,23
1079,6
1079,11
1079,10
1079,16
1079,25
1079,14
1080,2
1080,22
1080,10
1080,15
1080,14
1080,14
1081,7
1081,18
1081,9
1081,3
1081,6
1081,1
1081,18
1081,17
1081,16
1081,25
1081,24
1081,23
1082,7
1082,5
1082,6
1082,20
1082,6
1082,8
1082,10
1082,10
1082,22
1082,10
1082,25
1082,15
1082,25
1082,17
1082,13
1083,9
1083,18
1083,5
1083,2
1083,22
1083,10
1083,12
1083,10
1083,16
1083,24
1083,23
1083,24
1084,8
1084,18
1084,20
1084,11
1084,10
1084,17
1084,16
1084,17
1084,25
1085,8
1085,3
1085,20
1085,9
1085,4
1085,22
1085,10
1085,10
1085,16
1085,15
1086,21
1086,7
1086,3
1086,8
1086,7
1086,2
1086,10
1086,12
1086,24
1086,24
1086,13
1086,23
1087,8
1087,4
1087,1
1087,18
1087,21
1087,2
1087,19
1087,10
1087,11
1087,25
1087,24
1087,13
1088,6
1088,8
1088,3
1088,3
1088,3
1088,18
1088,1
1088,19
1088,22
1088,12
1088,16
1088,16
1088,14
1088,14
1089,4
1089,1
1089,5
1089,6
1089,12
1089,22
1089,11
1089,23
1089,23
1089,23
1089,13
1090,18
1090,8
1090,12
1090,14
1090,23
1091,7
1091,21
1091,20
1091,7
1091,8
1091,20
1091,11
1091,12
1091,11
1091,12
1091,15
1091,17
1091,25
1091,13
1091,14
1091,24
1092,4
1092,21
1092,5
1092,21
1092,18
1092,19
1092,8
1092,11
1092,22
1092,11
1092,16
1092,15
1092,15
1092,25
1092,23
1092,13
1092,23
1092,24
1093,5
1093,9
1093,3
1093,19
1093,20
1093,6
1093,4
1093,12
1093,13
1093,14
1094,19
1094,5
1094,7
1094,19
1094,12
1094,10
1094,22
1094,12
1094,23
1094,13
1095,3
1095,19
1095,7
1095,21
1095,4
1095,10
1095,17
1095,14
1095,23
1095,14
1095,23
1096,3
1096,5
1096,18
1096,5
1096,5
1096,8
1096,9
1096,1
1096,12
1096,12
1096,16
1096,25
1096,14
1097,9
1097,1
1097,2
1097,11
1097,11
1097,15
1097,23
1097,14
1097,13
1097,14
1098,3
1098,20
1098,3
1098,5
1098,7
1098,16
1098,24
1099,2
1099,7
1099,19
1099,3
1099,7
1099,4
1099,3
1099,16
1099,16
1099,15
1099,16
1099,14
1099,24
1099,24
1099,24
1100,19
1100,2
1100,9
1100,18
1100,9
1100,3
1100,21
1100,22
1100,15
1100,25
1100,25
1100,14
1100,23
1100,24
1101,1
1101,15
1101,14
1102,9
1102,21
1102,6
1102,21
1102,20
1102,3
1102,21
1102,2
1102,15
1102,25
1102,23
1103,2
1103,5
1103,4
1103,12
1103,12
1103,17
1103,25
1103,15
1103,15
1103,14
1103,23
1104,8
1104,1
1104,18
1104,10
1104,24
1104,24
1104,13
1105,18
1105,17
1105,15
1105,25
1105,24
1105,13
1105,23
1105,13
1106,9
1106,5
1106,18
1106,3
1106,4
1106,2
1106,20
1106,25
1107,2
1107,6
1107,21
1107,18
1107,10
1107,11
1107,10
1107,10
1107,15
1107,17
1107,16
1107,25
1107,13
1108,9
1108,2
1108,21
1108,3
1108,8
1108,22
1108,17
1108,16
1108,15
1108,14
1109,9
1109,2
1109,6
1109,4
1109,18
1109,8
1109,4
1109,12
1109,10
1109,14
1109,14
1109,13
1109,13
1110,20
1110,19
1110,5
1110,20
1110,12
1110,15
1110,15
1110,16
1110,16
1110,24
1110,13
1111,19
1111,3
1111,8
1111,18
1111,7
1111,1
1111,6
1111,6
1111,22
1111,22
1111,16
1111,25
1111,24
1111,14
1111,13
1111,24
1112,8
1112,21
1112,9
1112,9
1112,2
1112,22
1112,11
1112,17
1112,25
1112,24
1112,13
1112,24
1112,14
1113,19
1113,21
1113,12
1113,10
1113,22
1113,12
1113,15
1113,25
1113,25
1113,25
1113,23
1113,14
1114,21
1114,18
1114,9
1114,13
1114,13
1114,13
1115,20
1115,2
1115,19
1115,6
1115,8
1115,9
1115,25
1116,8
1116,19
1116,16
1116,15
1116,15
1117,6
1117,9
1117,21
1117,21
1117,2
1117,7
1117,23
1117,23
1118,2
1118,18
1118,9
1118,2
1118,6
1118,12
1118,10
1118,23
1118,23
1118,14
1118,23
1119,4
1119,6
1119,9
1119,11
1119,10
1119,25
1119,24
1119,23
1119,23
1120,9
1120,6
1120,17
1120,15
1120,16
1120,16
1120,14
1121,18
1121,6
1121,9
1121,2
1121,2
1121,5
1121,3
1121,24
1121,14
1121,14
1122,20
1122,18
1122,5
1122,10
1122,22
1122,24
1122,13
1123,5
1123,19
1123,7
1123,4
1123,18
1123,20
1123,18
1123,10
1123,22
1123,13
1123,24
1123,23
1123,13
1124,18
1124,18
1124,18
1124,22
1124,16
1124,25
1124,13
1124,13
1124,14
1125,9
1125,8
1125,2
1125,3
1125,6
1125,22
1125,14
1126,21
1126,7
1126,18
1126,12
1126,12
1126,14
1126,24
1127,19
1127,18
1127,7
1127,4
1127,18
1127,1
1127,3
1127,10
1127,12
1127,10
1127,14
1128,7
1128,2
1128,21
1128,19
1128,16
1128,17
1129,7
1129,15
1129,25
1129,16
1129,16
1130,21
1130,3
1130,12
1130,11
1130,11
1130,22
1130,16
1130,25
1130,14
1130,24
1130,23
1131,5
1131,20
1131,18
1131,6
1131,11
1131,15
1132,20
1132,12
1132,10
1132,22
1132,11
1132,17
1132,17
1132,13
1132,24
1133,4
1133,20
1133,8
1133,7
1133,8
1133,6
1133,10
1133,22
1133,14
1133,23
1133,23
1133,23
1134,5
1134,5
1134,18
1134,19
1134,18
1134,3
1134,22
1134,10
1134,22
1134,24
1134,23
1135,4
1135,9
1135,8
1135,9
1135,19
1135,12
1135,10
1135,11
1135,17
1135,16
1135,16
1135,13
1136,21
1136,8
1136,7
1136,22
1136,22
1136,12
1136,17
1136,25
1136,13
1137,6
1137,11
1137,23
1137,23
1138,6
1138,2
1138,9
1138,23
1138,23
1139,2
1139,20
1139,17
1139,16
1139,24
1139,14
1139,24
1139,24
1140,4
1140,4
1140,8
1140,2
1140,6
1140,9
1140,15
1140,15
1140,24
1140,14
1140,23
1141,1
1141,18
1141,6
1141,20
1141,10
1141,10
1141,23
1142,9
1142,11
1142,17
1142,17
1142,14
1142,14
1143,2
1143,1
1143,18
1143,17
1143,23
1143,14
1144,9
1144,10
1144,11
1144,11
1144,11
1144,15
1144,25
1144,15
1144,13
1145,8
1145,4
1145,4
1145,18
1145,2
1145,12
1145,10
1145,22
1145,25
1145,17
1145,17
1146,7
1146,9
1146,9
1146,10
1146,10
1146,11
1146,25
1146,13
1146,14
1146,14
1147,4
1147,7
1147,25
1147,17
1147,25
1148,18
1148,18
1148,21
1148,3
1148,12
1148,22
1148,11
1148,25
1148,16
1148,17
1148,24
1149,20
1149,6
1149,2
1149,18
1149,18
1149,20
1149,8
1149,10
1149,10
1149,16
1149,25
1149,17
1149,25
1150,18
1150,8
1150,3
1150,19
1150,12
1150,10
1150,11
1150,25
1150,24
1150,23
1150,23
1151,19
1151,19
1151,21
1151,5
1151,5
1151,18
1151,18
1151,21
1151,22
1151,12
1151,11
1151,17
1151,15
1151,17
1152,1
1152,8
1152,8
1152,2
1152,12
1152,10
1152,13
1152,24
1152,23
1152,24
1153,21
1153,6
1153,12
1153,22
1153,12
1153,12
1153,24
1153,14
1153,13
1153,14
1154,18
1154,21
1154,2
1154,9
1154,2
1154,18
1154,18
1154,6
1154,25
1154,13
1155,18
1155,17
1156,20
1156,21
1156,3
1156,7
1156,22
1156,22
1156,10
1156,25
1156,25
1156,25
1156,25
1156,14
1157,4
1157,20
1157,9
1157,8
1157,20
1157,10
1157,11
1157,11
1157,12
1157,16
1157,15
1157,16
1157,16
1157,13
1157,23
1158,19
1158,6
1158,19
1158,19
1158,3
1158,19
1158,10
1158,10
1158,25
1158,25
1158,15
1159,4
1159,21
1159,9
1159,8
1159,4
1159,22
1159,12
1159,11
1159,11
1159,23
1159,23
1159,24
1159,24
1160,2
1160,2
1160,9
1160,6
1160,11
1160,13
1160,14
1160,13
1161,4
1161,5
1161,6
1161,2
1161,21
1161,1
1161,19
1161,13
1161,13
1161,24
1162,2
1162,20
1162,21
1162,9
1162,1
1162,3
1162,22
1162,22
1162,12
1162,17
1162,16
1162,14
1162,13
1162,13
1163,20
1163,4
1163,19
1163,19
1163,10
1163,13
1163,13
1163,13
1163,24
1164,21
1164,6
1164,21
1164,3
1164,18
1164,4
1164,12
1164,25
1165,2
1165,5
1165,2
1165,8
1165,18
1165,1
1165,21
1165,22
1166,9
1166,3
1166,20
1166,11
1166,12
1166,11
1166,15
1166,16
1166,17
1166,17
1166,14
1166,13
1166,23
1166,23
1167,3
1167,19
1167,22
1167,22
1167,15
1167,14
1167,24
1168,8
1168,18
1168,7
1168,21
1169,21
1169,20
1169,4
1169,18
1169,6
1169,9
1169,1
1169,4
1169,10
1169,11
1169,12
1169,11
1169,23
1169,24
1169,13
1170,18
1170,18
1170,18
1170,19
1170,2
1170,7
1170,12
1170,25
1170,23
1170,23
1170,23
1171,21
1171,2
1171,9
1171,12
1171,12
1171,22
1171,16
1171,15
1171,14
1171,14
1172,2
1172,18
1172,1
1172,7
1172,9
1172,5
1172,10
1172,11
1172,12
1172,25
1172,25
1172,17
1172,25
1172,13
1172,23
1173,8
1173,3
1173,19
1173,2
1173,19
1173,2
1173,6
1173,12
1173,15
1173,16
1173,25
1173,17
1173,14
1174,6
1174,6
1174,19
1174,5
1174,12
1174,11
1174,12
1174,15
1174,15
1174,14
1174,24
1174,14
1174,13
1175,21
1175,2
1175,5
1175,4
1175,11
1175,25
1175,16
1175,16
1175,24
1175,13
1175,14
1175,24
1176,20
1176,8
1176,16
1176,17
1177,4
1177,6
1177,22
1177,22
1177,12
1177,15
1177,15
1177,25
1177,24
1177,23
1177,23
1178,9
1178,2
1178,7
1178,18
1178,22
1178,11
1178,10
1178,11
1178,25
1178,25
1178,17
1178,15
1179,7
1179,2
1179,18
1179,9
1179,20
1179,22
1179,22
1179,12
1179,10
1180,1
1180,19
1180,18
1180,8
1180,3
1180,10
1180,10
1180,12
1180,25
1180,17
1180,25
1180,23
1180,14
1180,13
1180,24
1181,5
1181,5
1181,21
1181,7
1181,8
1181,2
1181,4
1181,9
1181,11
1181,10
1181,12
1181,17
1181,25
1181,17
1181,15
1182,18
1182,12
1182,25
1182,14
1182,23
1183,20
1183,19
1183,2
1183,7
1183,1
1183,1
1183,18
1183,13
1183,23
1183,14
1184,18
1184,9
1184,21
1184,21
1184,6
1184,12
1184,11
1184,10
1184,22
1184,15
1184,24
1184,14
1185,21
1185,18
1185,21
1185,5
1185,6
1185,9
1185,21
1185,7
1185,11
1185,22
1185,10
1185,12
1185,17
1185,15
1186,7
1186,2
1186,20
1186,17
1186,16
1186,15
1186,23
1186,14
1186,24
1187,1
1187,2
1187,11
1187,15
1187,17
1187,14
1188,6
1188,19
1188,22
1188,11
1188,10
1188,15
1188,15
1188,16
1188,16
1188,24
1188,24
1189,18
1189,21
1189,4
1189,8
1189,12
1189,12
1189,22
1189,14
1189,13
1190,21
1190,8
1190,6
1190,5
1190,20
1190,3
1190,9
1190,1
1190,12
1190,17
1190,25
1190,17
1190,25
1190,13
1190,13
1190,13
1190,23
1191,8
1191,6
1191,3
1191,7
1191,10
1191,12
1191,16
1191,15
1191,16
1191,14
1191,23
1191,24
1192,3
1192,1
1192,19
1192,20
1192,6
1192,20
1192,11
1192,10
1192,11
1192,16
1193,8
1193,10
1193,17
1193,17
1193,17
1193,16
1193,24
1193,23
1193,23
1194,7
1194,20
1194,4
1194,21
1194,11
1194,16
1194,15
1195,3
1195,19
1195,12
1195,11
1195,11
1195,17
1195,16
1195,25
1195,17
1195,24
1195,24
1196,6
1196,5
1196,2
1196,12
1196,22
1196,17
1196,25
1196,24
1197,3
1197,3
1197,9
1197,2
1197,4
1197,6
1197,3
1197,21
1197,11
1197,17
1197,25
1197,25
1197,14
1198,3
1198,10
1198,10
1198,10
1199,9
1199,1
1199,4
1199,1
1199,20
1199,22
1199,22
1199,17
1199,17
1199,13
1200,1
1200,20
1200,7
1200,3
1200,18
1200,4
1200,3
1200,18
1200,11
1200,25
1200,15
1200,23
1200,23
1200,23
1201,7
1201,1
1201,9
1201,8
1201,4
1201,11
1201,10
1201,22
1201,15
1201,25
1202,2
1202,21
1202,21
1202,21
1202,18
1202,12
1202,22
1202,12
1202,12
1202,25
1202,15
1202,25
1202,16
1202,24
1202,13
1202,14
1203,6
1203,22
1203,11
1203,25
1203,15
1203,23
1203,24
1204,20
1204,1
1204,6
1204,5
1204,8
1204,4
1204,22
1204,22
1204,11
1204,25
1204,25
1204,17
1204,16
1204,24
1204,23
1205,21
1205,7
1205,21
1205,5
1205,1
1205,22
1205,16
1205,16
1205,17
1205,24
1205,14
1205,14
1205,14
1206,21
1206,20
1206,6
1206,4
1206,5
1206,22
1206,10
1206,12
1206,22
1206,25
1206,15
1206,17
1206,25
1206,13
1207,7
1207,3
1207,7
1207,7
1207,22
1207,10
1207,22
1207,10
1208,9
1208,20
1208,3
1208,19
1208,19
1208,2
1208,11
1208,12
1208,12
1208,22
1208,25
1208,25
1208,15
1208,14
1209,5
1209,18
1209,2
1209,18
1209,21
1209,4
1209,2
1209,15
1209,24
1210,18
1210,22
1210,10
1210,16
1210,17
1210,15
1210,14
1210,24
1210,14
1211,4
1211,20
1211,19
1211,2
1211,21
1211,16
1211,15
1211,23
1211,13
1212,19
1212,9
1212,5
1212,6
1212,6
1212,4
1212,15
1212,15
1212,16
1212,13
1212,24
1212,23
1212,23
1213,20
1213,21
1213,9
1213,18
1213,9
1213,7
1213,18
1213,12
1213,11
1213,22
1213,25
1213,16
1213,23
1214,7
1214,21
1214,3
1214,5
1214,22
1214,22
1214,12
1214,16
1214,13
1214,13
1214,13
1215,8
1215,9
1215,9
1215,5
1215,19
1215,9
1215,19
1215,22
1215,12
1215,17
1215,24
1215,14
1215,24
1216,18
1216,18
1216,18
1216,4
1216,6
1216,4
1216,16
1216,17
1216,17
1216,16
1217,19
1217,1
1217,4
1217,1
1217,2
1217,1
1217,10
1217,11
1217,10
1217,13
1218,8
1218,3
1218,3
1218,1
1218,4
1218,18
1218,12
1218,15
1218,13
1218,14
1219,21
1219,19
1219,18
1219,23
1220,9
1220,9
1220,8
1220,12
1220,22
1220,25
1220,15
1220,14
1221,9
1221,21
1221,19
1221,9
1221,18
1221,20
1221,1
1221,8
1221,17
1221,16
1221,25
1222,18
1222,22
1222,12
1222,22
1222,17
1222,15
1222,23
1222,23
1222,24
1222,23
1223,20
1223,21
1223,8
1223,8
1223,1
1223,21
1223,10
1223,10
1223,25
1223,17
1223,17
1223,17
1223,14
1223,14
1223,23
1224,1
1224,12
1224,10
1224,12
1224,12
1224,25
1224,14
1224,23
1224,23
1225,7
1225,6
1225,5
1225,9
1225,19
1225,21
1225,2
1225,11
1225,17
1225,17
1225,15
1225,13
1225,24
1225,24
1225,24
1226,7
1226,19
1226,19
1226,4
1226,21
1226,2
1226,2
1226,19
1226,12
1226,14
1226,14
1226,24
1227,6
1227,18
1227,21
1227,4
1227,5
1227,9
1227,22
1227,10
1227,12
1227,23
1228,1
1228,9
1228,11
1228,10
1228,10
1228,22
1228,15
1228,16
1228,16
1228,25
1228,23
1228,13
1228,23
1228,23
1229,21
1229,8
1229,4
1229,1
1229,1
1229,19
1229,3
1229,11
1229,12
1229,22
1229,12
1229,25
1229,25
1229,15
1229,13
1229,14
1229,24
1230,19
1230,4
1230,20
1230,21
1230,7
1230,6
1230,22
1230,10
1230,22
1230,11
1230,15
1230,15
1230,24
1230,24
1231,1
1231,16
1231,17
1231,16
1231,17
1231,24
1231,14
1231,24
1232,4
1232,21
1232,9
1232,8
1232,3
1232,12
1232,11
1232,25
1232,16
1232,25
1232,23
1232,14
1232,13
1232,14
1233,19
1233,19
1233,11
1233,22
1233,22
1233,22
1233,15
1233,16
1233,23
1233,23
1233,23
1233,13
1234,18
1234,19
1234,10
1234,10
1234,25
1234,15
1234,13
1234,13
1235,20
1235,20
1235,1
1235,12
1235,10
1235,11
1235,10
1235,14
1236,3
1236,20
1236,20
1236,2
1236,5
1236,4
1236,22
1236,10
1236,12
1236,14
1236,13
1237,1
1237,1
1237,3
1237,7
1237,5
1237,9
1237,20
1237,12
1237,25
1237,25
1237,17
1237,25
1237,23
1237,14
1237,14
1238,20
1238,7
1238,7
1238,2
1238,5
1238,11
1238,14
1238,23
1238,13
1238,24
1239,3
1239,18
1239,19
1239,19
1239,15
1239,16
1239,25
1239,15
1239,13
1239,14
1239,14
1240,6
1240,18
1240,6
1240,2
1240,22
1240,23
1240,14
1240,13
1241,2
1241,2
1241,8
1241,7
1241,7
1241,9
1241,15
1242,21
1242,15
1242,15
1243,8
1243,9
1243,5
1243,21
1243,20
1243,10
1243,10
1243,11
1243,16
1243,17
1243,13
1243,14
1243,23
1244,21
1244,3
1244,18
1244,5
1244,20
1244,6
1244,5
1244,25
1244,13
1244,23
1244,24
1245,1
1245,2
1245,2
1245,21
1245,5
1245,6
1245,15
1245,16
1245,13
1245,23
1246,19
1246,9
1246,19
1246,10
1246,11
1246,10
1246,25
1246,25
1246,16
1246,15
1246,23
1246,13
1246,14
1246,13
1247,4
1247,18
1247,11
1247,10
1247,25
1247,15
1247,25
1247,25
1247,24
1248,3
1248,1
1248,4
1248,12
1248,11
1248,10
1248,12
1248,25
1248,13
1248,24
1249,6
1249,9
1249,7
1249,10
1249,12
1249,12
1249,22
1249,14
1250,7
1250,6
1250,3
1250,4
1250,9
1250,3
1250,21
1250,11
1250,10
1250,12
1250,22
1250,13
1250,13
1250,13
1250,14
1251,5
1251,2
1251,10
1251,11
1251,17
1251,17
1251,16
1251,24
1251,23
1251,13
1251,23
1252,6
1252,8
1252,8
1252,9
1252,20
1252,4
1252,9
1252,22
1252,10
1252,12
1252,17
1252,14
1252,24
1252,13
1252,13
1253,18
1253,22
1253,12
1253,12
1253,22
1253,15
1253,25
1253,16
1254,3
1254,5
1254,21
1254,11
1254,11
1254,22
1254,17
1254,23
1255,21
1255,3
1255,20
1255,21
1255,5
1255,16
1255,15
1255,17
1255,23
1255,23
1255,24
1256,1
1256,6
1256,5
1256,21
1256,5
1256,6
1256,18
1256,22
1256,10
1256,10
1256,12
1256,16
1256,25
1256,25
1256,16
1256,24
1256,23
1257,1
1257,8
1257,19
1257,3
1257,9
1257,1
1257,9
1257,22
1257,22
1257,10
1257,12
1257,25
1258,3
1258,19
1258,12
1258,12
1258,11
1258,17
1258,24
1259,1
1259,6
1259,6
1259,19
1259,4
1259,3
1259,5
1259,19
1259,12
1259,22
1259,25
1259,15
1260,7
1260,21
1260,9
1260,11
1260,17
1260,17
1260,17
1260,14
1260,14
1260,23
1261,4
1261,3
1261,19
1261,2
1261,4
1261,19
1261,18
1261,19
1261,22
1261,10
1261,12
1261,23
1262,7
1262,19
1262,20
1262,1
1262,18
1262,2
1262,4
1262,18
1262,11
1262,22
1262,11
1262,12
1262,17
1262,17
1262,16
1262,23
1262,13
1262,13
1262,14
1263,20
1263,19
1263,5
1263,4
1263,3
1263,12
1263,12
1263,17
